Compound,mz,rt,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12871,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12872,250120_JMK_50MeOH_Blank_C18_pos_P2B1_1_12873,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12912,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12938,250120_JMK_UM2142_squid_clutch_C1_10Xdil_C18_pos_P2E1_1_12966,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12909,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12935,250120_JMK_UM2142_squid_clutch_C1_1mgml_C18_pos_P2C7_1_12964,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12913,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12931,250120_JMK_UM2143_squid_clutch_C5_10Xdil_C18_pos_P2E2_1_12960,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12910,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12933,250120_JMK_UM2143_squid_clutch_C5_1mgml_C18_pos_P2C8_1_12957,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12914,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12940,250120_JMK_UM2144_squid_clutch_C9_10Xdil_C18_pos_P2E3_1_12963,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12911,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12936,250120_JMK_UM2144_squid_clutch_C9_1mgml_C18_pos_P2C9_1_12958
621.26483 Da 337.69 s,644.25416,5.63,0,0,0,0,0,0,3291.21167,3892.631592,3126.473145,0,852.8140869,820.1188965,5891.371094,6293.078125,6014.399902,0,0,0,0,0,0
296.23144 Da 337.36 s,297.23871,5.62,0,0,0,0,0,0,2198.364502,2846.786133,2173.888184,0,0,0,0,0,0,0,0,0,3962.156982,4711.913574,4109.415527
653.33365 Da 337.37 s,654.34093,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.40356 Da 336.74 s,676.41084,5.61,0,0,0,1531.133423,1359.004395,0,10410.89941,10742.11719,9743.802734,0,0,0,0,0,0,816.9107666,725.729248,999.2161865,5383.258789,6996.354492,6702.882813
287.09496 Da 337.56 s,288.10224,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.17283 Da 337.05 s,323.1801,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440.26692 Da 337.43 s,441.2742,5.62,844.2125244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.0759888,754.9946899,1011.586121,1481.490234,0,1071.522827
855.37918 Da 337.55 s,856.38646,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394.15011 Da 336.67 s,395.15739,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385.31564 Da 337.01 s,386.32291,5.62,1086.924683,0,0,1045.380249,0,0,0,0,0,1320.43689,0,1535.935303,2999.280273,4191.854004,3262.107422,0,0,0,0,0,0
280.16218 Da 337.32 s,281.16946,5.62,4370.61377,4301.852051,5031.477539,4366.371582,4536.767578,4493.628906,3556.884277,3338.913818,3874.315186,4288.913574,4696.949219,4953.772461,4800.354004,5254.080566,5375.699219,4428.717773,4348.381836,4894.771973,4234.895996,3902.901611,4022.420166
393.30480 Da 336.76 s,394.31208,5.61,8372.798828,7530.011719,8356.520508,9661.431641,11781.75488,11382.75098,7740.136719,9942.486328,7370.107422,8924.782227,10423.10352,11969.15625,9367.519531,12138.93164,14002.28027,9823.654297,12687.16504,12965.05762,10335.15527,9805.432617,11995.34375
349.31532 Da 337.74 s,350.3226,5.63,4722.168457,4520.073242,0,3989.803467,0,3554.786621,0,0,3176.689941,3612.211426,0,3366.89917,0,0,0,0,0,0,0,0,0
883.41053 Da 337.28 s,884.41781,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860.33439 Da 337.35 s,861.34166,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671.24073 Da 338.34 s,672.248,5.64,0,0,0,239.7241211,0,255.5351257,998.9371338,1204.226318,832.7070313,0,337.7249146,346.0774536,0,0,2674.416504,0,0,0,0,0,739.2330933
571.31587 Da 338.44 s,572.32315,5.64,0,0,0,0,502.6580505,465.296051,0,2839.716797,2772.018066,688.3725586,741.8270874,656.6032104,3277.347656,5364.156738,6337.394043,0,0,0,1212.831421,0,0
455.05591 Da 336.49 s,456.06318,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683.19642 Da 336.50 s,684.20369,5.61,0,0,0,0,0,351.1599731,2662.165771,2041.292969,2195.950439,810.4789429,0,748.31427,4297.284668,4858.630371,4651.73584,0,0,0,1244.922485,1066.571167,549.2442017
595.12026 Da 336.50 s,596.12754,5.61,0,0,0,0,0,0,1171.116455,0,740.0455933,0,0,0,0,0,0,0,0,0,0,0,0
496.19236 Da 336.50 s,497.19963,5.61,0,0,0,0,0,424.0013733,1842.839111,0,1312.478882,0,0,0,0,0,0,0,0,0,0,457.4007874,0
370.22913 Da 336.53 s,371.23641,5.61,3419.524414,2613.079834,2942.564941,3370.732666,4086.89624,5126.953125,4014.654053,3354.13623,4980.358887,3962.425293,3448.42749,4311.276367,3309.273926,3926.513672,4981.758789,4212.752441,4468.10791,4891.518066,4100.779785,3152.713623,4266.746582
497.35092 Da 336.54 s,498.35819,5.61,4349.744629,4265.641602,4647.297852,4430.509277,4184.802734,4258.515137,4308.356445,4106.312988,4541.049805,4314.089355,4296.476563,4265.756836,4748.97998,4824.060547,5395.51709,4200.382324,5488.997559,4388.345215,4355.013672,3569.535645,4029.929688
390.27263 Da 336.59 s,391.27991,5.61,1022.669495,1033.415161,1038.398682,5187.629883,10479.58203,45480.5,102061.8828,3557.890381,95490.42969,8461.318359,1059.781494,9547.265625,52795.84375,1929.768188,1177.46167,7037.179199,8479.097656,2508.210693,35394.91797,47226.75391,888.0223389
435.32977 Da 336.60 s,436.33705,5.61,1334.745361,1524.362671,1457.814087,5929.524414,12421.09961,57958.13672,128626.3516,4529.793945,131646.2813,12201.9873,1542.667114,12889.11523,66127.5,1943.541748,1482.091919,10700.23633,11301.81445,3667.269043,49796.45703,66346.22656,1461.598511
445.37212 Da 336.59 s,446.3794,5.61,0,0,0,0,0,0,0,0,0,0,293.9396973,303.9259644,1502.090454,2591.505371,1929.937134,0,0,0,690.2832642,708.9874878,1304.108398
619.42314 Da 336.61 s,620.43041,5.61,0,584.3920898,0,0,1025.276245,0,0,0,0,0,0,0,0,0,0,0,0,0,870.1873779,0,0
365.27550 Da 336.62 s,366.28278,5.61,3393.345947,3238.608643,3402.318115,4137.19873,5525.557129,5404.002441,5442.088867,5108.896484,6909.864746,4247.333984,4675.717285,5383.48877,5071.272461,5561.374023,6570.914551,4814.808105,5530.383789,5537.836914,4867.725098,5997.757324,5587.797363
451.22922 Da 336.65 s,452.2365,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.31181 Da 336.67 s,466.31909,5.61,0,0,0,0,0,0,0,2694.098877,0,0,0,0,2679.735596,2883.027832,3153.909668,0,0,0,1979.906128,1813.487305,2450.263916
367.30466 Da 336.73 s,368.31194,5.61,4762.952637,4728.374023,4637.766602,4193.557129,5033.697266,4278.465332,3277.416992,4579.082031,2953.909668,5005.891113,4571.247559,4464.02002,3964.195557,5841.49707,6228.984375,4604.302734,4857.975098,4174.290527,3680.368408,3956.283691,5099.940918
531.19882 Da 337.13 s,532.2061,5.62,0,0,0,0,0,598.1403809,2295.803467,0,2104.713135,0,0,0,0,0,0,0,0,0,0,786.9095459,0
260.13878 Da 336.73 s,261.14606,5.61,0,0,0,0,569.6400757,0,5411.552246,0,4966.885742,585.3377686,0,522.0844727,2609.202393,0,0,0,0,0,1898.216187,3458.786621,0
369.31976 Da 337.48 s,370.32704,5.62,2403.804443,2008.614746,2064.955566,2018.198608,0,0,0,3201.909668,0,2474.80249,2682.619873,2768.74292,4140.313477,4826.970215,4579.701172,2024.457031,2716.65332,2098.603271,2873.011475,2868.004639,3629.143311
73.08811 Da 336.96 s,74.09539,5.62,0,0,0,0,0,3315.445313,5823.849609,0,3691.348389,1327.810059,0,879.5092773,3831.554688,0,0,0,1437.44104,0,2607.774414,3229.675781,0
463.36118 Da 336.97 s,464.36845,5.62,0,0,0,0,630.1369019,2452.54834,4887.317871,0,3455.91333,785.2560425,0,591.6160278,3256.479004,0,0,658.9749756,807.6195068,329.5207825,2024.082642,2335.129639,0
348.26041 Da 337.01 s,349.26769,5.62,0,0,0,0,676.8574829,0,0,0,0,1191.00061,1067.726563,1487.986938,3054.74707,4466.132813,4089.864746,0,920.6063843,0,2059.393555,0,1925.255127
537.32749 Da 337.10 s,538.33476,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.29705 Da 337.12 s,423.30433,5.62,0,0,0,0,0,0,0,0,0,0,466.72052,0,2164.731689,2588.32251,2388.970947,0,0,274.839325,0,1005.33374,959.499939
112.12396 Da 337.12 s,113.13123,5.62,0,0,0,0,0,1629.704712,3764.650879,0,4046.636963,0,0,0,2304.982422,0,0,0,0,0,1727.51062,2263.475586,0
70.07709 Da 337.22 s,71.08436,5.62,0,0,0,0,0,0,2079.799805,0,2194.998291,0,0,0,0,0,0,0,0,0,0,0,0
560.38511 Da 337.23 s,561.39239,5.62,1813.750854,0,1629.013916,0,0,0,0,0,3017.269775,0,0,0,0,2711.604736,0,0,0,0,0,0,0
276.20618 Da 338.20 s,277.21346,5.64,0,519.489563,0,0,0,0,0,936.8537598,1268.1875,0,0,0,0,0,0,0,692.5316162,617.699646,1605.942139,1754.223267,2143.010498
458.28026 Da 337.40 s,459.28754,5.62,1677.843384,1483.947266,2017.047363,1408.189209,1462.761475,1403.529785,0,1939.073486,1618.745361,1391.863403,1712.422974,1654.67041,1368.560791,1821.449097,2090.666748,1565.938843,1861.869263,1696.99585,1829.684814,1557.673828,1464.727783
354.06079 Da 337.43 s,355.06807,5.62,4173.453125,4489.07666,4346.65918,1321.167847,1198.359985,1013.580505,0,0,0,885.3534546,1035.533081,867.1469116,0,0,0,835.7155762,1230.647827,820.8190308,0,0,0
857.49677 Da 339.10 s,858.50376,5.65,0,0,0,699.4504395,0,0,4845.64502,5543.048828,5482.552734,0,0,0,0,0,0,205.3818817,0,0,1570.769897,2057.653809,1708.291138
507.26164 Da 337.54 s,508.26892,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6336.927246,0,0,0,0
360.21077 Da 339.24 s,361.21818,5.65,10280.63379,9900.532227,9841.307617,10619.16699,13382.69824,10769.29492,10951.78906,13528.95215,10066.80762,9796.026367,9865.944336,11484.89844,12203.40332,13869.55957,14801.80176,10985.90918,11297.02051,10120.9502,12179.57031,12823.22168,13427.39941
360.21077 Da 339.24 s,361.21866,5.65,4009.86377,3182.4646,3966.260986,3284.837891,5256.018066,5070.992188,6211.107422,4518.637207,4560.139648,3895.336182,3814.223145,3950.922852,4444.802246,3257.247314,4788.91748,3612.283203,4830.114258,3781.009277,4807.558594,6016.444824,4646.095703
360.21077 Da 339.24 s,383.19985,5.65,53501.35547,58873.60156,58429.74219,69871.64844,78926.46094,75360.57031,55173.92578,51203.01172,56237.91797,70076.51563,69919.39063,79558.28125,60774.95313,72375.15625,76882.76563,73560.42969,77880.85938,75761.54688,61525.62891,57955.36719,68229.99219
360.21077 Da 339.24 s,361.21831,5.66,0,0,0,0,2548.619873,4535.043457,9507.476563,5360.916504,7307.492676,0,0,0,7204.833496,8706.125,10143.96387,0,0,0,4899.072266,4343.90332,2690.597168
360.21077 Da 339.24 s,399.17366,5.65,1597.819336,292.0084534,2148.521973,2482.855713,0,0,3153.355225,2893.197021,3346.933594,0,3564.337402,3617.76416,2628.900879,2964.811768,3250.056641,2912.794189,3906.674561,3351.572998,2676.625244,3094.943604,2761.630859
391.28927 Da 339.26 s,392.29665,5.65,3535.443604,3654.753906,3535.509521,3100.900635,4013.736816,2802.016846,2557.138916,3245.641357,1520.031128,3114.978271,3299.72998,2623.175049,3380.841309,3787.047607,4187.681152,3503.617188,4198.646973,3064.437012,3117.870117,2668.202637,3337.944336
388.10044 Da 339.30 s,411.08945,5.66,6349.854004,7435.192871,7559.455078,1573.058838,1444.12085,0,0,0,0,1003.207886,1561.04187,1517.072632,0,0,0,1171.049316,1498.401978,1374.23877,0,0,0
286.13859 Da 338.98 s,287.14587,5.65,1036.737061,1014.06842,1349.233643,972.6969604,1732.574951,1428.014526,0,0,0,1349.563354,1278.077393,1395.23584,0,0,0,1463.291382,1571.334229,1157.143677,0,0,0
349.27949 Da 338.97 s,350.28677,5.65,4342.918457,4097.760254,4328.583496,0,0,3926.686279,0,3134.070801,0,4511.550781,4394.008301,4232.793457,3827.102539,5749.919922,4960.984375,5085.053711,0,0,3766.822998,0,4162.455566
326.20352 Da 339.09 s,327.2108,5.65,3607.632324,3314.219482,3721.052734,2737.858887,2567.789307,3029.589844,0,2103.305908,1636.505249,2993.741455,3434.35376,2613.888184,2274.941406,3350.361572,3328.724365,3091.237305,0,2808.686523,2646.747559,2243.389404,2243.092529
405.26832 Da 339.20 s,406.2756,5.65,85762.04688,84317.53906,84093.5625,93061.73438,108075.5547,92323.46094,72551.89844,96321.42969,70325.61719,87671.02344,87884.63281,92598.69531,95714.23438,104981.6563,105033.1641,96675.57813,101019.7813,92429.28906,98078.77344,101888.9453,103006.7813
433.29921 Da 339.25 s,434.30649,5.65,2260.592285,2217.164551,2208.230469,1812.178101,2258.883789,1761.795288,1540.402466,2030.198242,0,1622.32312,1913.006958,1968.654907,2063.553955,2469.004395,2534.117432,2829.510742,2370.018799,1725.946167,2232.991211,2047.155273,1823.052124
325.25841 Da 339.17 s,326.26569,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368.21363 Da 339.72 s,369.22091,5.66,2613.641113,2589.365479,2769.749756,1731.344727,1830.546631,1697.142334,1438.339478,1838.773193,1448.324707,2032.923462,2357.058594,2344.414551,2131.025391,2564.497803,2379.912109,2293.268066,2233.835693,1891.485107,1366.440674,1601.276245,1837.095581
788.31451 Da 339.72 s,789.32178,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503.31097 Da 338.96 s,504.31825,5.65,643.781311,0,817.8034668,1307.463501,0,0,0,0,0,0,0,0,0,0,0,1289.258179,0,0,7788.224609,0,6857.37793
417.28234 Da 338.63 s,418.28961,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601.39000 Da 337.56 s,602.39728,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.33063 Da 338.22 s,338.3379,5.64,0,2346.040771,2657.137939,2929.460205,2522.080322,2307.595947,0,0,2664.717041,2674.036865,2799.030762,2576.362061,0,0,0,2802.345459,2674.993164,2807.042725,2401.234131,3531.962158,0
495.25652 Da 339.23 s,496.2638,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.19823 Da 338.74 s,485.20551,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.09101 Da 339.33 s,372.09829,5.66,2760.064209,3664.600098,3425.022217,963.9607544,0,0,0,0,0,0,0,0,0,0,0,0,821.2720337,0,0,0,0
717.51657 Da 339.05 s,718.52385,5.65,0,0,0,0,0,0,0,0,0,0,350.3815918,0,0,0,0,0,0,0,0,0,0
406.17452 Da 339.10 s,407.1818,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368.09824 Da 338.61 s,369.10551,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.18172 Da 339.34 s,473.18899,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811.39034 Da 339.58 s,812.39761,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.35679 Da 338.33 s,482.36407,5.64,2361.038086,2388.89209,2652.008057,2422.986816,2441.540527,2554.335449,3040.743164,2526.183105,3410.95752,2420.918213,0,2318.884277,2666.751953,3014.055664,3151.994629,2415.49585,2600.328857,2493.614014,0,2762.952148,0
258.14412 Da 339.22 s,259.1514,5.65,7918.67334,7388.998535,8265.494141,7189.890137,10913.95313,9942.240234,11774.66406,9647.52832,11608.66602,9352.791016,8785.475586,9589.273438,10147.08008,9229.28125,8495.541992,8870.429688,10538.71973,7778.381348,10574.12988,10896.98047,11258.23535
578.31454 Da 338.76 s,579.32182,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.32952 Da 339.20 s,412.33679,5.65,4132.112793,4085.2771,4295.966309,3895.848145,4709.440918,4471.397461,3062.603027,4950.25293,3810.456787,4048.663086,4297.660645,4741.155762,9032.661133,9786.181641,8893.560547,4456.205078,3889.629639,4439.536133,5714.584473,5633.714844,6279.509277
783.35922 Da 339.50 s,784.3665,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.39816 Da 337.58 s,576.40544,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398.29654 Da 337.72 s,399.30382,5.63,0,0,7774.074219,0,0,0,0,0,7780.287598,0,5616.842773,0,0,0,0,0,5348.657715,5238.906738,0,0,0
268.09481 Da 337.73 s,269.10208,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.17171 Da 337.95 s,406.17895,5.63,0,235.0432281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727.31508 Da 337.92 s,728.32236,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699.28399 Da 337.95 s,700.29127,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704.23989 Da 338.04 s,705.24717,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.16236 Da 337.83 s,281.16964,5.63,2136.26709,2436.615479,2565.215088,2217.894775,2512.590088,2120.309814,2671.629639,2178.878662,0,2515.027832,2908.374023,2292.268555,0,0,0,2408.355957,2683.172119,2588.831543,1871.557373,2042.383911,2564.83667
278.22166 Da 338.60 s,279.22893,5.64,0,0,0,923.7368164,1282.781372,0,3316.510254,3269.387939,0,0,872.6672363,858.0939941,0,0,0,2195.890869,2256.898926,2066.995361,13924.84961,12559.7373,13571.53906
296.23222 Da 339.40 s,279.22914,5.66,0,0,0,0,0,923.6213989,0,0,2688.858887,0,0,0,0,1647.776611,1725.061646,0,0,0,5615.491211,5456.837402,4719.522949
412.16055 Da 338.65 s,413.16783,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.13338 Da 338.42 s,239.14066,5.64,143.3700104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623.37306 Da 337.89 s,624.38034,5.63,0,0,0,0,0,0,10994.19141,10923.58008,10256.45605,0,0,0,0,0,0,731.9690552,0,0,5970.323242,6502.312988,6351.99707
543.32378 Da 338.28 s,544.33105,5.64,0,0,0,0,2739.092773,2654.208252,17242.19727,22765.28906,20946.85742,0,3365.323486,3576.630615,24559.65625,24336.16602,28233.99219,1559.505127,0,0,7917.030762,7254.474609,8119.876953
541.41305 Da 338.43 s,542.42032,5.64,0,0,0,0,1437.658081,0,0,0,0,0,0,0,0,0,0,0,1331.689819,0,0,0,0
450.22887 Da 338.00 s,451.23615,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407.17288 Da 337.99 s,408.18015,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.11941 Da 338.18 s,440.12669,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408.12929 Da 338.52 s,409.13656,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.30502 Da 339.35 s,341.3123,5.66,8057.82959,8328.423828,8317.014648,12083.29395,12489.58203,9309.483398,10527.31152,10695.63379,10266.14746,9938.919922,10230.3125,10731.95996,9823.213867,9142.214844,8642.557617,9633.601563,10287.95996,10025.20313,12626.09668,12561.32129,13417.9043
322.24957 Da 337.90 s,323.25685,5.63,1599.779419,1524.857788,1606.776733,1563.23938,1549.058594,1180.637329,0,0,0,1704.323853,1768.627441,1501.201416,2351.362793,0,0,1710.331421,1462.653442,1705.796387,1838.305786,1521.75293,1385.283813
665.41905 Da 338.28 s,666.42633,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709.35097 Da 337.92 s,710.35825,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647.37222 Da 338.08 s,648.3795,5.63,0,0,0,1043.28772,1127.510986,1097.214478,8165.071777,9103.460938,8439.708008,0,0,0,0,0,0,532.7724609,510.655304,442.3363342,3320.717041,3072.364502,3410.960938
412.31172 Da 338.24 s,413.319,5.64,5331.588379,0,6423.905762,0,0,6172.687988,6691.242676,0,7542.580078,0,0,5633.026855,0,0,0,5393.366699,0,5953.930176,0,0,9200.449219
453.32604 Da 338.20 s,454.33331,5.64,3598.441162,3350.848389,3412.377686,3974.74292,4690.620117,3891.106445,2946.886475,4190.626465,3342.267822,3771.140137,3855.851563,4036.513916,3511.023682,0,4293.195801,4074.043701,4528.178223,3870.125,4087.657471,3906.70166,4146.685547
309.12040 Da 338.26 s,310.12768,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258.14663 Da 338.37 s,259.1539,5.64,1542.830322,1661.703613,1735.888428,1235.405762,2071.008057,1771.553589,0,0,0,1451.715942,1443.80127,1463.592285,0,1852.745361,0,1406.789307,1685.764404,1489.946899,1389.136963,0,1935.932617
431.20486 Da 338.42 s,432.21214,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677.41823 Da 338.73 s,678.42551,5.65,0,0,0,881.1425171,0,612.5663452,5800.55127,6207.116699,6281.383301,271.6255188,0,0,0,0,0,289.461731,306.4509277,0,0,3035.302002,2471.425293
464.36495 Da 338.46 s,465.37223,5.64,914.826416,0,0,0,0,1750.367432,0,0,1962.457153,0,0,0,1997.913818,0,0,0,0,0,0,0,0
705.41339 Da 338.55 s,706.42067,5.64,0,0,0,810.8040771,754.8411865,1093.154785,8138.556641,6665.171875,7030.249512,0,0,296.8187256,0,0,0,0,266.7649231,213.9805908,2201.078125,2560.738037,2041.487793
341.28942 Da 340.21 s,342.29669,5.67,2611.468262,0,2589.198242,2597.009033,3062.166992,2714.87793,4423.751465,8158.621582,3742.42749,2478.322021,2371.156738,2478.825684,0,0,0,2998.730957,3076.609375,2657.233887,11697.28711,9738.889648,11598.48242
495.32697 Da 338.63 s,496.33425,5.64,0,0,0,0,0,5391.635254,0,0,0,0,0,0,0,0,54391.71875,0,0,0,0,0,0
531.37171 Da 338.65 s,532.37898,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157.14516 Da 338.69 s,158.15243,5.64,0,0,738.6652832,0,0,899.3999634,2657.115723,0,0,0,0,435.242981,0,0,0,510.5755615,0,453.7121582,0,0,0
264.17043 Da 338.74 s,265.17771,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350.20433 Da 338.79 s,351.21161,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.26717 Da 338.82 s,416.27445,5.65,0,0,0,0,0,586.269043,0,0,2258.46875,0,0,0,1167.136597,0,0,0,0,0,0,0,0
582.36445 Da 338.97 s,583.37173,5.65,0,0,0,0,0,0,5252.822266,5202.068359,5001.953125,0,0,0,0,0,0,0,234.3853607,0,0,1637.586182,1273.138306
425.34453 Da 339.02 s,426.35181,5.65,0,0,0,1628.929321,0,0,1993.23999,2194.129639,0,2109.343262,0,1852.71521,7584.952148,7826.6875,8164.807617,0,0,0,0,3624.077881,3347.449707
377.30980 Da 339.03 s,378.31707,5.65,0,2443.888672,0,0,0,0,0,0,0,2286.193115,2573.288818,2421.996094,0,0,0,2381.314697,2473.150146,0,0,0,0
674.52827 Da 339.05 s,675.53554,5.65,180.3852692,171.1987,132.5818024,0,1949.276367,5406.347656,0,0,39068.25,0,178.4370422,204.9150391,0,0,0,188.7523651,16045.66113,52813.68359,0,284.288147,0
593.36214 Da 339.43 s,594.3695,5.66,0,0,0,12763.5918,13157.53906,13733.28809,130756.6719,142269.5469,132069.0469,762.3963013,258.4522705,530.8499756,2868.688965,3054.810303,2910.731201,5981.09668,6118.907227,5633.89209,51478.94141,54246.26172,49536.89063
695.28940 Da 339.78 s,696.29668,5.66,0,0,0,671.0737915,0,461.2656555,2993.981689,3244.13208,2564.228027,0,0,0,0,0,0,0,0,0,1883.416626,1432.046997,1494.981812
683.33391 Da 339.44 s,684.34118,5.66,0,0,0,357.6552124,0,0,3501.344238,4531.466797,3327.114258,0,0,0,0,0,0,0,0,0,1356.689209,1486.122925,1633.130859
400.32965 Da 339.13 s,401.33692,5.65,110.1710434,0,0,728.4473267,13922.22266,74762.39844,0,0,0,15770.91602,0,16333.34082,1088.58667,0,0,9591.130859,10099.48926,307.0556641,66995.95313,0,0
715.26784 Da 339.26 s,716.27512,5.65,0,0,0,713.9551392,741.6483154,656.6767578,4939.976074,7543.899414,4771.687988,0,0,0,0,0,0,0,0,305.0357361,2416.285889,2483.306396,2494.335938
516.35877 Da 339.67 s,517.36605,5.66,0,0,0,0,3192.7854,0,0,0,4468.811035,0,0,0,0,0,0,0,0,0,4064.750977,0,5909.779785
717.41452 Da 339.52 s,718.42115,5.66,0,0,0,1581.552612,1370.930664,1392.312622,12050.4248,14397.24316,13666.33105,0,0,0,0,0,0,0,790.4074707,645.4714966,6765.757813,7477.970703,6517.740234
631.31841 Da 339.28 s,632.32569,5.65,0,0,0,0,0,0,2837.507568,4284.589844,2324.760254,0,0,0,0,0,0,0,0,0,917.5723877,0,0
693.28581 Da 339.30 s,694.29308,5.66,0,0,0,0,0,0,969.6651001,3244.13208,1324.002808,0,0,0,0,0,0,0,0,0,799.8494873,591.4310303,848.9662476
783.25717 Da 339.30 s,784.26445,5.66,0,0,0,0,393.3455811,0,1627.429199,2589.31665,2118.963135,0,0,0,0,0,0,0,0,0,879.3553467,1098.557617,1256.551392
453.36133 Da 340.63 s,454.36861,5.68,0,0,0,0,0,0,0,0,1549.400513,0,0,0,0,0,0,0,0,0,0,0,0
497.38670 Da 339.32 s,498.39398,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.22313 Da 339.36 s,305.2304,5.66,818.7974854,742.3223267,706.6937866,0,1112.04248,0,0,0,1084.380127,1275.418091,749.4014893,995.5886841,2035.085815,1542.202271,1528.782227,894.2459717,0,0,1186.612305,1179.102905,0
406.18148 Da 341.57 s,407.18876,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
