"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","newJC1_Blank-expanded-gradient_MeanIntensity","newJC1_Coculture-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_JC1-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-1-mg_mL-expanded-gradient_MeanIntensity","newJC1_Media-0-25-mg_mL-expanded-gradient_MeanIntensity","newJC1_Coculture-0-25-mg_mL-expanded-gradient_MeanIntensity","X121523_Blank_expanded_gradient_73_1_6075","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6076","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6077","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6078","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6079","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6080","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6081","X121523_Blank_expanded_gradient_73_1_6082","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6083","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6084","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6085","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6086","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6087","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6088","X121523_Blank_expanded_gradient_73_1_6089","X121523_UM1899B_JC1_0-25mgmL_expanded_gradient_82_1_6090","X121523_UM1901B_Coculture_1mgmL_expanded_gradient_81_1_6091","X121523_UM1899B_JC1_1mgmL_expanded_gradient_79_1_6092","X121523_UM1900B_Media_1mgmL_expanded_gradient_80_1_6093","X121523_UM1901B_Coculture_0-25mgmL_expanded_gradient_84_1_6094","X121523_UM1900B_Media_0-25mgmL_expanded_gradient_83_1_6095"
3688,428.18,974.47284,317.6502,2.817,"","C40H59N22O6P","ION=[M+H+H]2+","","",1766.59,0,0,0,1664.79,1526.42,181.08,0,0,0,0,1592.47,1570.91,0,0,0,0,0,0,1766.59,1303.58,543.23,0,0,0,1635.32,1704.76,0,0
3689,429.11,615.3729,236.46999,39.636,"","C28H41N17","ION=[M+H]+","","",2226.54,0,0,210.69,1472.29,1248.47,340.23,0,0,0,0,0,0,287.73,0,0,0,0,0,2226.54,1729.44,360.63,0,632.08,0,2190.33,2015.98,0,372.34
3690,428.56,1111.59081,349.21045,9.755,"","C56H82N13O7PS","ION=[M+H+H]2+","","",8367.13,0,0,2624.37,6797.84,8146.2,2748.21,0,0,0,2653.72,6829.06,8232.28,2680.06,0,0,0,0,2580.96,7351.07,7839.19,2571.09,0,2638.44,0,6213.4,8367.13,0,2993.48
3691,428.27,506.25563,211.38492,51.508,"","C24H44O7P2","ION=[M+H]+","","",2148.94,0,0,630.6,2015.66,699.82,0,0,0,0,634.21,1952.94,729.95,0,0,0,0,0,492.25,1945.1,654.18,0,0,765.35,0,2148.94,715.34,0,0
3692,431.52,638.34121,234.54202,152.588,"NPA027477","C32H51ClN4O7","ION=[M+H]+","","",27072.47,0,0,4731.28,17750.62,26354.13,6255.01,0,0,0,5003.8,17987.11,27072.47,6157.81,0,0,0,0,4536.62,17928.6,26447.04,6390.99,0,4653.43,0,17336.14,25542.89,0,6216.24
3693,431.88,1279.72823,371.42828,45.338,"","C59H117N3O18P4","ION=[M+H+H]2+","","",2683.46,0,0,0,1631.14,2449.22,361.06,0,0,0,0,1484.52,2683.46,0,0,0,0,0,0,1638.78,2537.93,672.14,0,0,0,1770.1,2126.27,0,411.04
3694,430.77,729.36863,250.81558,16.019,"","C33H39N21","ION=[M+H]+","","",2055.37,0,0,0,632.43,1952.1,450.98,0,0,0,0,527.6,1879.59,427.65,0,0,0,0,0,685.5,1921.33,419.3,0,0,0,684.19,2055.37,0,505.98
3695,430.88,573.31861,227.90086,19.688,"","C38H43N3S","ION=[M+H]+","","",2919.58,0,0,123.36,1412.12,2843.78,717.57,0,0,0,370.09,1430.58,2919.58,803.42,0,0,0,0,0,1326.67,2692.91,746.15,0,0,0,1479.09,2918.85,0,603.16
3696,431.29,1372.6518,379.2282,8.537,"","C60H96KN20O9P3","ION=[M+H+H]2+","","",5540.5,0,0,1545.62,5202.55,5460.67,1622.92,0,0,0,1348.21,5301.72,5535.29,1592.39,0,0,0,0,1518.42,5183.12,5306.21,1792.92,0,1770.25,0,5122.8,5540.5,0,1483.43
3697,430.53,652.35632,237.89948,59.896,"NPA020114","C25H44N14O7","ION=[M+H]+","","",4686.73,0,0,699.04,2602.69,4496.56,1039.24,0,0,0,630.69,2661.02,4260.5,996.15,0,0,0,0,747.43,2467.73,4686.73,1146.41,0,718.99,0,2679.31,4542.46,0,975.15
3698,433.04,561.32691,152.95235,21.399,"","C24H35N17","ION=[M+H]+","","",4731.54,0,0,782.26,2636.49,4636.01,1336.93,0,0,0,695.75,2634.39,4731.54,1306.37,0,0,0,0,815.43,2637.55,4453.05,1396.01,0,835.59,0,2637.54,4723.44,0,1308.41
3699,433.52,668.35274,238.17255,63.337,"NPA020093","C25H44N14O8","ION=[M+H]+","","",2354.54,0,0,392.66,1674.23,2315.79,516.42,0,0,0,358.28,1600.59,2354.54,461.25,0,0,0,0,395.4,1662.66,2305.09,573.85,0,424.3,0,1759.45,2287.75,0,514.15
3700,433.34,469.25283,165.27148,38.812,"","C21H35N5O7","ION=[M+H]+","","",1897.47,0,0,0,1313.16,1749.33,362.31,0,0,0,0,1240.83,1897.47,0,0,0,0,0,0,1303.66,1655.97,499.48,0,0,0,1394.98,1694.55,0,587.45
3701,433.02,975.50769,325.68558,130.012,"","C47H57N23O2","ION=[M+H+H]2+","","",1628.47,0,0,0,1073.35,1557.09,0,0,0,0,0,1011.87,1524.26,0,0,0,0,0,0,1154.88,1518.54,0,0,0,0,1053.29,1628.47,0,0
3702,433.74,660.32521,163.2902,15.151,"NPA029209","C29H48N4O13","ION=[M+H]+","","",2946.68,0,0,579.34,1994.49,2815.69,721.47,0,0,0,624,1876.01,2838.2,683.11,0,0,0,0,582.88,2051.57,2662.19,751.89,0,531.13,0,2055.88,2946.68,0,729.4
3703,433.81,975.50321,293.5059,6.919,"","C36H58N29O3P","ION=[M+H]+","","",2467.74,0,0,231.63,1476.09,2338.07,436.1,0,0,0,363.74,1558.43,2400.75,393.45,0,0,0,0,331.16,1681.92,2145.72,460.2,0,0,0,1187.92,2467.74,0,454.65
3704,433.96,595.29817,179.49315,NA,"","","ION=[M+H]+","","",1824.33,0,0,126.02,1414.51,1649.48,0,0,0,0,0,1479.19,1824.33,0,0,0,0,0,0,1342.82,1636.9,0,0,378.05,0,1421.54,1487.22,0,0
3705,433.66,587.29384,223.8015,36.653,"","C26H33N15O2","ION=[M+H]+","","",1740.15,0,0,0,1213.76,1705.54,0,0,0,0,0,1036.93,1739.11,0,0,0,0,0,0,1442.14,1637.37,0,0,0,0,1162.22,1740.15,0,0
3706,435.16,523.33558,209.47942,27.092,"","C20H46N9O5P","ION=[M+H]+","","",4878.99,0,0,0,0,4154.1,1109.94,0,0,0,0,0,4878.99,1297.59,0,0,0,0,0,0,4247.48,1000.29,0,0,0,0,3335.83,0,1031.94
3707,435.56,530.30858,215.6285,45.647,"NPA009489","C28H42N4O6","ION=[M+H]+","","",3612.38,0,0,1046.72,3428.01,1116.11,0,0,0,0,1135.19,3612.38,0,0,0,0,0,0,1002.62,3335.06,0,0,0,1002.35,0,3336.59,3348.33,0,0
3708,434.36,406.16161,184.64372,133.512,"NPA031824","C21H26O8","ION=[M+H]+","","",1832.46,0,0,0,1389.4,0,0,0,0,0,0,1299.46,0,0,0,0,0,0,0,1036.29,0,0,0,0,0,1832.46,0,0,0
3709,433.74,531.31693,150.74104,30.824,"","C26H41N7O5","ION=[M+H]+","","",5549.65,0,0,871.56,2705.05,5341.19,1440.74,0,0,0,793.51,2453.82,5420.55,1462.87,0,0,0,0,855.27,2977.19,5549.65,1378.69,0,965.89,0,2684.15,5053.36,0,1480.65
3710,435.08,706.40355,166.22987,49.266,"","C29H64N4O11P2","ION=[M+H]+","","",4022.21,0,0,883.39,2856.37,3660.96,962.82,0,0,0,965.73,2897.21,3494.17,993.78,0,0,0,0,760.55,3073.4,3466.49,1084.37,0,923.88,0,2598.5,4022.21,0,810.31
3711,435.8,439.24182,174.52086,NA,"14,15-LTE4","C23H37NO5S","ION=[M+H]+","","",2410.58,0,0,368.1,1873.22,2070.32,369.37,0,0,0,0,1417.19,2410.58,538.37,0,0,0,0,671.45,2204.15,1986.65,569.75,0,432.86,0,1998.3,1813.73,0,0
3712,435.49,844.41274,266.83063,54.056,"","C20H58N22O11P2","ION=[M+H]+","","",1773.48,0,0,164.56,1547.41,1003.58,0,0,0,0,493.68,1684.79,1773.48,0,0,0,0,0,0,1434,1237.26,0,0,0,0,1523.42,0,0,0
3713,435.35,602.29007,180.46223,40.38,"","C19H43N10O10P","ION=[M+H]+","","",1660.7,0,0,0,0,1107.06,0,0,0,0,0,0,1235.8,0,0,0,0,0,0,0,424.7,0,0,0,0,0,1660.7,0,0
3714,435.29,645.28178,233.99968,24.903,"","C33H40N7O5P","ION=[M+H]+","","",5751.99,0,0,1360.81,5478.35,3107.04,733.64,0,0,0,1289.82,5329.92,3218.71,734.08,0,0,0,0,1303.6,5751.99,2883.06,697.78,0,1489,0,5353.13,3219.36,0,769.07
3715,436.57,478.25664,174.23158,NA,"","C23H43KN4S2","ION=[M+H]+","","",3088.23,0,0,633.99,1997.9,3014.94,287.34,0,0,0,505.21,1868.33,3016.49,0,0,0,0,0,686.03,1933.5,2940.09,0,0,710.73,0,2191.88,3088.23,0,862.01
3716,435.87,355.24666,192.83017,19.717,"","C18H33N3O4","ION=[M+H]+","","",2051.56,0,1757.07,0,0,0,0,180.91,0,1625.2,0,0,0,0,542.74,0,0,2051.56,0,0,0,0,0,0,1594.46,0,0,0,0
3717,436.36,1099.56759,343.23563,9.916,"","C54H74N19O3PS","ION=[M+H+H]2+","","",347924.88,0,4127.46,73445.46,246735.71,332767.35,89835.8,1395.27,0,4192.11,72618.92,246262.81,347924.88,88124.45,1487.28,0,1232.9,4159.57,72684.19,250698.84,326795.34,90613.39,0,75033.28,4030.69,243245.48,323581.84,1465.64,90769.57
3718,438.02,244.10491,169.22223,19.505,"","C10H16N2O5","ION=[M+H]+","","",88604.48,0,1045.27,20508.43,68408.01,82988.81,24041.35,0,0,1071.36,19725.86,69115.04,79335.8,24401.39,0,0,0,1115.11,20565.76,68707.83,88604.48,24083.68,0,21233.65,949.34,67401.15,81026.15,0,23638.98
3719,437.95,826.42066,325.23856,8.345,"","C43H59N10O3PS","ION=[M+H+H]2+","","",61628.6,0,762.73,15300.42,49517.49,61272.13,18310.56,0,0,802.42,14501.08,49748.71,61111.57,18491.6,0,0,0,747.57,15375.8,48552.23,61076.21,18257.3,0,16024.39,738.19,50251.53,61628.6,0,18182.78
3720,438.01,1024.55812,323.45392,7.301,"","C53H77N12O5PS","ION=[M+H+H]2+","","",104476.47,0,1294.86,26371.88,88740.64,102329.95,31552.35,0,0,920.45,25281.08,90991.36,104476.47,29903.53,0,0,0,1575.04,26984.53,89313.09,99579.83,32524.74,0,26850.03,1389.09,85917.46,102933.55,0,32228.8
3721,436.78,615.37346,234.36581,30.216,"","C31H49N7O6","ION=[M+H]+","","",67835.86,0,0,13827.87,55829.19,60027.55,13744.14,0,0,0,14522.13,57431.38,67835.86,15512.85,0,0,0,0,13754.19,52861.88,58211.01,13317.95,0,13207.3,0,57194.3,54035.77,0,12401.6
3722,436.39,837.43769,345.80612,24.046,"","C36H56N17O5P","ION=[M+H+H]2+","","",18394.25,0,0,3669.66,11843.56,16947.2,4837.89,0,0,0,3709.43,9853.48,17490.02,4706.59,0,0,0,0,3610.85,13446.71,14957.35,4782.99,0,3688.69,0,12230.48,18394.25,0,5024.07
3723,437.92,372.16385,165.95735,12.516,"","C9H25N8O6P","ION=[M+H]+","","",11767.13,0,0,2279.91,8173.95,10328.07,2894.34,0,0,0,2171.53,9237.44,9049.31,3200.13,0,0,0,0,2387.93,7773.57,10167.77,2441.34,0,2280.28,0,7510.83,11767.13,0,3041.53
3724,437.96,848.40454,332.93015,10.798,"","C45H62N4O8P2","ION=[M+H+H]2+","","",64344.88,0,1000.96,22599.13,54603.95,62567.66,24349.18,0,0,862.84,21459.83,60004.5,59572.61,24309.27,0,0,0,1189.45,24204.42,54255.67,63785.48,24922.3,0,22133.12,950.61,49551.68,64344.88,0,23815.98
3725,437.91,582.31521,162.8441,15.941,"","C34H42N6OS","ION=[M+H]+","","",88803.41,0,972,21077.02,68399.49,85725.67,23696.5,0,0,821.18,21121.18,67831.69,88803.41,23107.97,0,0,0,1088.77,20808.25,68588.73,85420.67,24333.1,0,21301.63,1006.03,68778.05,82952.91,0,23648.44
3726,436.51,506.25263,174.09277,19.39,"","C28H34N4O5","ION=[M+H]+","","",26507.37,0,0,5650.4,18467.81,25347.56,6427.73,0,0,0,5642.57,18886.29,25670.23,6384.04,0,0,0,0,5768.62,18061.81,26507.37,6377.03,0,5540.01,0,18455.33,23865.06,0,6522.11
3727,437.8,513.78479,164.61546,NA,"","C15H4BrCl5N2O3","ION=[M+H]+","","",8037.61,0,0,2251.58,6471.38,7770.99,2117.83,0,0,0,2602.5,6374.78,7421.87,1886.93,0,0,0,0,2122.84,5900.31,8037.61,2246.09,0,2029.39,0,7139.06,7853.5,0,2220.47
3728,437.79,729.36842,161.58403,40.968,"","C26H44N21O3P","ION=[M+H]+","","",6380.31,0,0,1460.18,5051.41,5871.87,1722.97,0,0,0,1573.66,5449.96,5833.08,1540.32,0,0,0,0,1453.17,5045.26,5402.22,1783.72,0,1353.71,0,4659.02,6380.31,0,1844.87
3729,437.93,198.13551,170.94783,NA,"NPA005486","C10H18N2O2","ION=[M+H]+","","",7615.81,0,0,1949.53,5527.27,7296.17,1976.78,0,0,0,2025.66,5403.7,7615.81,2005.11,0,0,0,0,1806.61,5738.25,7465.3,2125.19,0,2016.33,0,5439.85,6807.41,0,1800.04
3730,438.35,454.25722,176.01654,NA,"NPA024926","C25H34N4O4","ION=[M+H]+","","",3471.96,0,0,927.89,2726.88,2984.94,296.25,0,0,0,997.15,2931.78,2804.65,0,0,0,0,0,851.16,2977.81,3471.96,888.76,0,935.37,0,2271.04,2678.19,0,0
3731,438.44,1170.60792,351.73593,39.495,"","C53H79N20O9P","ION=[M+H+H]2+","","",13302.16,0,0,2875.24,10028.62,12350.75,3828.01,0,0,0,2732.26,10967.92,12955.59,3501.99,0,0,0,0,2686.97,9354.05,13302.16,3975.86,0,3206.5,0,9763.89,10794.5,0,4006.19
3732,436.62,229.1051,180.53279,13.063,"NPA002762","C9H15N3O4","ION=[M+H]+","","",44844.34,0,648.22,9028.46,29060.43,41821.55,11654.36,0,0,525.71,8946.78,28318.28,44844.34,11574.33,0,0,0,732.52,9263.45,29438.73,39586.62,11599.69,0,8875.15,686.44,29424.28,41033.68,0,11789.06
3733,438.75,292.15251,206.52342,16.241,"","C13H24O7","ION=[M+H]+","","",2864.57,0,2753.6,0,0,0,0,847.27,0,2864.57,0,0,0,0,878.44,0,817.62,2830.31,0,0,0,0,0,0,2565.91,0,0,845.76,0
3734,438.24,554.32134,163.0318,NA,"NPA008385","C29H42N6O5","ION=[M+H]+","","",3179.04,0,0,165.8,565.79,3075.21,389.78,0,0,0,497.39,1697.38,2946.05,0,0,0,0,0,0,0,3179.04,585.72,0,0,0,0,3100.53,0,583.61
3735,437.87,426.26178,164.46323,NA,"NPA007551","C24H34N4O3","ION=[M+H]+","","",3102.65,0,0,0,2075.49,1878.89,457.41,0,0,0,0,2023.65,0,797.32,0,0,0,0,0,2324.84,3102.65,0,0,0,0,1877.98,2534.02,0,574.92
3736,438.12,582.3162,174.27058,9.003,"NPA028810","C30H42N6O6","ION=[M+H]+","","",19410.42,0,0,4371.19,16337.59,17901.22,4982.93,0,0,0,4441.07,16579.88,19410.42,4736.45,0,0,0,0,4162.06,17212,18062.38,5124.92,0,4510.44,0,15220.88,16230.87,0,5087.42
