"ms1_id","ms2_id","mz","RTINMINUTES","omus","annotations","50MeOH_10570","50MeOH_10571","50MeOH_10572","FullMix_10574","FullMix_10577","FullMix_10580"
"944","mz368.25409rt2.46","368.2537976","2.46166666666667","omu332","",132.96,122.5,0,641606.81,548027.38,586427.31
"958","mz296.21515rt2.62","296.2151376","2.61783333333333","omu336","",0,878.09,116.18,213991.41,256533.33,163568.14
"972","mz375.26166rt3.04","375.2616526","3.04416666666667","omu328","",0,0,197643.98,1540994.5,1485360.5,1626527
"978","mz375.26201rt3.21","375.2613426","3.20916666666667","omu328","",0,0,88586.3,771187.63,752565.69,775897.56
"1044","mz375.26184rt4.67","375.2618326","4.67166666666667","omu328","",12467739,0,0,970824.63,860524.81,808888
"1048","mz78.99891rt4.73","78.9989026","4.7265","omu330","",4863.58,1522.86,2726.93,273309.5,247933.73,226763.78
"1051","mz375.26205rt4.91","375.2620426","4.91366666666667","omu328","",0,0,5211903,1019641.38,1002273.06,1022936.69
"1056","mz375.26156rt5.12","375.2615526","5.118","omu328","",0,7694129,0,399743.59,319825.03,333949.91
"1087","mz375.26199rt6.02","375.2619826","6.01683333333333","omu328","",205822.66,255290.27,71992.2,233180.77,0,0
"1151","","296.2145526","6.7235","","",16438.04,16735.34,7567.97,24619.34,14052.61,21786.29
"1170","mz61.00707rt6.73","61.0070626","6.7325","omu193","",30106.91,31805.06,29786.14,28618.04,30126.48,30806.9
"1174","mz78.99887rt6.73","78.9988626","6.725","omu334","",0,175024.31,154000.28,175520.66,163495.92,161364.11
"1177","","58.5043826","6.7325","","",0,22194.87,0,19520.29,24171.61,22684.11
"1185","","79.9965376","6.7295","","",62478.24,0,53151.32,59336.05,56571.17,55682.41
"1188","","40.4939676","6.7325","","",0,4900.91,0,5270.56,4288.12,4435.12
"1189","mz375.26188rt6.74","375.2618726","6.7365","omu328","",831519.63,511571.56,355814.13,293747.41,222547.11,237770.59
"1221","mz77.99866rt6.75","77.9986476","6.74616666666667","omu334","",271802.22,483314.25,371695.59,412907.38,318639.94,320508.88
"1222","mz68.99341rt6.75","68.9933976","6.754","omu194","",48829.18,46124.69,37898.66,0,28669.2,30440.84
"1241","mz136.46239rt6.85","136.4623826","6.85","omu222","",66103.21,52458.07,11424.89,45133.32,6423.99,0
"1268","mz114.97117rt7.04","114.9711626","7.04433333333333","omu232","",76469.52,6066.18,3635.69,82680.33,8325.46,50482.06
"708","","158.96101","0.0486666666666667","","",14164.14,29001.72,16924.26,19945.37,39988.52,25765.24
"709","mz186.9564rt0.06","186.95604","0.06","omu216","",26783.35,26450.3,19580.37,4683.5,42429.27,21876.46
"710","","145.92919","0.0566666666666667","","",5768.16,10181.84,6643.31,3022.77,10373.5,21021.5
"711","mz130.96578rt0.61","130.96563","0.0438333333333333","omu235","",11178.45,11748.46,6981.81,7502.67,15054.15,3368.03
"712","mz236.93861rt0.72","236.93845","0.0543333333333333","omu291","",1222.21,6882.85,3700.32,1118.97,9923.5,10513.6
"719","","43.01728","0.0608333333333333","","",10982.53,8756.24,7738.87,4122.74,6731.11,2420.25
"722","mz141.95846rt0.24","141.95826","0.0856666666666667","omu199","",25782.55,31615.55,37879.72,20712.46,38762.41,72249.49
"723","","149.95249","0.0941666666666667","","",88056.32,13114.9,8716.77,2288.94,4156.29,144152.19
"775","","103.95509","0.108166666666667","","",2582305.25,2731887.75,2738640.75,930306.63,2938344.75,117454.14
"776","","62.92821","0.106833333333333","","",175574.58,191643.75,188566.42,54814.64,200904.91,9177.01
"777","","103.96743","0.107333333333333","","",27405.07,31542.36,35721.98,13704.87,38157.49,0
"791","","130.9157","0.118666666666667","","",7563.56,7995.99,8242.27,3032.2,7878.08,1281.8
"806","","304.87514","0.1805","","",18423.31,3542.99,12660.75,8762.67,18555.66,1598.29
"807","","273.88269","0.197666666666667","","",11496.4,11323.88,9183.03,4890.34,9085.34,1361.24
"816","","302.87748","0.183333333333333","","",18414.19,15075.8,13413.93,8777.06,18331.49,31.5
"881","","172.97655","0.819833333333333","","",59279.5,58161.15,57596.01,0,7268.83,3124
"912","","136.03911","1.3905","","",76.51,112.6,136.44,960849.56,3913617,3672260
"923","mz217.95081rt1.86","217.95064","1.863","omu228","",45.74,0,72.74,11012.7,34410.14,33618.29
"959","","170.11741","2.66316666666667","","",8812.93,9461.29,9336.13,3624.47,4505.94,4175.27
"980","mz243.01901rt3.22","243.01862","3.21583333333333","omu333","",0,0,26.16,23979.63,31928.3,31017.15
"1028","mz373.27393rt4.32","373.27343","4.32266666666667","omu257","Finasteride",253.26,0,0,1545093.25,1587891.13,1561004.25
"1030","mz432.31096rt4.4","432.31026","4.40233333333333","omu254","8'-Apozeaxanthinal,gamma-Tocotrienol",102.54,254.89,0,3159051.5,3480015.5,3241199.75
"1057","","143.95832","5.14266666666667","","",1427130.75,1085123.75,1474497.5,97482.71,0,839122.88
"1058","mz405.29958rt5.18","405.29915","5.17983333333333","omu302","",32.75,0,0,47561.97,50233.7,48527.5
"1063","mz243.88435rt5.42","243.88403","5.41766666666667","omu252","",315784.28,337513.53,319414.59,220631.88,25219.86,199070.38
"1075","mz371.10161rt5.72","371.10108","5.71933333333333","omu273","",90326.7,39802.93,38855.8,4903.35,4463.26,50935.44
"1090","","269.13809","6.02516666666667","","",27788.55,12973.88,14469.84,96444.95,7924.78,10041.68
"1095","mz336.32641rt6.15","336.32583","6.14966666666667","omu271","",5488.16,4655.05,3851.23,15079.04,16314.84,16903.68
"1103","mz445.11965rt6.24","445.11964","6.2445","omu195","",25195.86,27258.96,26384.54,2695.62,3602.27,36321.24
"1112","mz477.2845rt6.41","477.28392","6.40866666666667","omu196","",0,0,17.58,33121.33,33625.8,32395.65
"1145","","143.95845","6.72483333333333","","",276998.38,268872.13,246887.75,233640.5,247265.66,246721.39
"1147","","184.98525","6.72416666666667","","",109928.81,108974.26,101392.8,95747.05,96783.78,93686.11
"1148","mz99.96881rt5.33","99.96869","6.72566666666667","omu259","",37821.08,40274.76,36777.92,37593.29,37960.2,34673.62
"1149","","89.00159","6.72783333333333","","",121608.5,132914.92,111890.44,0,112161.84,0
"1150","mz98.96052rt5.26","98.96066","6.72633333333333","omu259","",27533.27,27468.78,24960.1,24601.61,26168.93,23298.69
"1153","","57.93402","6.72566666666667","","",25505.03,25851.19,24260.81,24882.69,24510.26,24848.68
"1154","","289.88885","6.7345","","",14486.06,16237.7,15818.22,12832.72,13666.36,12190.61
"1155","","144.95662","6.73066666666667","","",21771.89,20032.4,23484.17,25759.74,22572.72,25095.02
"1156","","291.88917","6.726","","",14486.06,17622.23,14083.47,17268.77,13421.42,16306.94
"1158","","100.95623","6.72616666666667","","",12837.78,12640.47,11128.86,11718.46,10676.99,11753.24
"1160","","263.89416","6.727","","",8833.65,9383.96,9486.67,9029.91,8997.16,8324.35
"1161","","230.88962","6.73383333333333","","",5371.09,7768.27,4455.24,5096.59,4307.15,4258.81
"1162","","290.88648","6.73316666666667","","",5728.68,5920.57,8320.82,6075.07,6285.43,4529.47
"1164","","302.89669","6.72566666666667","","",4659.88,4321.57,4676.08,5219.51,4965.18,4865.9
"1208","","141.95802","6.76783333333333","","",276247.78,720758.88,633738.81,635026.63,427323.91,442949.5
"1209","","287.88849","6.76383333333333","","",57581.37,56411.48,51881.45,46938.96,41305.46,31569.37
"1210","","246.8621","6.7575","","",26356.65,26702.41,21675.92,22908.83,16813.92,17843.02
"1259","mz241.88395rt4.71","241.88354","7.02666666666667","omu333","",46642.71,44577.7,23018.57,40485.21,41501.13,40877.48
"1275","mz236.93843rt7.15","236.93797","7.14633333333333","omu197","",70893.87,100240.23,33815,31953.4,101686.62,9737.37
"1287","","163.94","7.303","","",10838.34,5769.84,25185.58,118191.05,9190.82,145368.44
